Link,SpeciesId,Species Name,StatArea/CU,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3
PinkEven5.2016,PKe,PinkEven,5,2016,10723,1.578433421,16925.54158,1.603500943,27140.12188,1.5,40710.18282,2725.17606,0.0550702,43435.35888,8775.311652,0.177330989,49485.49447,2.133333333,3.167697751,3.11817715
PinkEven6.1954,PKe,PinkEven,6,1954,117575,1.0271502,120767.1848,1.27117742,153516.5184,1.5,230274.7776,580324,0.715920152,810598.7776,580324,0.715920152,810598.7776,2.32,4.867837243,3.933361245
PinkEven6.1956,PKe,PinkEven,6,1956,312525,1.03089281,322179.7753,1.27117742,409547.6556,1.5,614321.4834,1732203,0.738199415,2346524.483,1732203,0.738199415,2346524.483,2.32,4.850164783,3.933361245
PinkEven6.1958,PKe,PinkEven,6,1958,220050,1.064158478,234168.073,1.27117742,297669.167,1.5,446503.7504,1079140,0.707334199,1525643.75,1079140,0.707334199,1525643.75,2.32,4.698548294,3.933361245
PinkEven6.1960,PKe,PinkEven,6,1960,368400,1.041079408,383533.654,1.27117742,487539.3208,1.5,731308.9812,802709,0.523272224,1534017.981,802709,0.523272224,1534017.981,2.32,4.802707613,3.933361245
PinkEven6.1962,PKe,PinkEven,6,1962,2385075,1.014157271,2418841.154,1.27117742,3074776.258,1.5,4612164.387,3913899,0.459051126,8526063.387,3913899,0.459051126,8526063.387,2.32,4.930201795,3.933361245
PinkEven6.1964,PKe,PinkEven,6,1964,1042225,1.024809055,1068081.618,1.27117742,1357721.235,1.5,2036581.853,1603472,0.440507769,3640053.853,1603472,0.440507769,3640053.853,2.32,4.878957669,3.933361245
PinkEven6.1966,PKe,PinkEven,6,1966,875800,1.045611371,915746.4388,1.27117742,1164076.195,1.5,1746114.293,3540483,0.66970923,5286597.293,3540483,0.66970923,5286597.293,2.32,4.781891378,3.933361245
PinkEven6.1968,PKe,PinkEven,6,1968,851650,1.031855767,878779.9642,1.27117742,1117085.248,1.5,1675627.872,3406279,0.670275762,5081906.872,3406279,0.670275762,5081906.872,2.32,4.845638469,3.933361245
PinkEven6.1970,PKe,PinkEven,6,1970,450125,1.020259991,459244.5284,1.27117742,583781.2748,1.5,875671.9122,3236778,0.787068066,4112449.912,3236778,0.787068066,4112449.912,2.32,4.900711627,3.933361245
PinkEven6.1972,PKe,PinkEven,6,1972,700225,1.009830785,707108.7613,1.27117742,898860.691,1.5,1348291.036,5612398,0.8062992,6960689.036,5612398,0.8062992,6960689.036,2.32,4.951324593,3.933361245
PinkEven6.1974,PKe,PinkEven,6,1974,247550,1.051549085,260310.976,1.27117742,330901.4349,1.5,496352.1524,572949,0.535816312,1069301.152,572949,0.535816312,1069301.152,2.32,4.754889782,3.933361245
PinkEven6.1976,PKe,PinkEven,6,1976,727180,1.025170286,745483.3286,1.27117742,947641.5744,1.5,1421462.362,498436,0.259615827,1919898.362,498436,0.259615827,1919898.362,2.32,4.877238512,3.933361245
PinkEven6.1978,PKe,PinkEven,6,1978,646950,1.018548428,658949.9057,1.27117742,837642.241,1.5,1256463.362,2746718,0.68613379,4003181.362,2746718,0.68613379,4003181.362,2.32,4.908946753,3.933361245
PinkEven6.1980,PKe,PinkEven,6,1980,641525,1.007536107,646359.601,1.27117742,821637.73,1.5,1232456.595,2897980,0.701615903,4130436.595,2897980,0.701615903,4130436.595,2.32,4.962601306,3.933361245
PinkEven6.1982,PKe,PinkEven,6,1982,335080,1.005733152,337001.0647,1.27117742,428388.144,1.5,642582.2159,585836,0.476902729,1228418.216,585836,0.476902729,1228418.216,2.32,4.971497647,3.933361245
PinkEven6.1984,PKe,PinkEven,6,1984,610055,1.000300642,610238.4084,1.27117742,775721.2856,1.5,1163581.928,616969,0.346504551,1780550.928,616969,0.346504551,1780550.928,2.32,4.99849724,3.933361245
PinkEven6.1986,PKe,PinkEven,6,1986,1266395,1,1266395,1.27117742,1609812.729,1.5,2414719.093,4653859,0.658386869,7068578.093,4653859,0.658386869,7068578.093,2.32,5,3.933361245
PinkEven6.1988,PKe,PinkEven,6,1988,1294495,1.000300642,1294884.18,1.27117742,1646027.531,1.5,2469041.297,7942444,0.762854076,10411485.3,7942444,0.762854076,10411485.3,2.32,4.99849724,3.933361245
PinkEven6.1990,PKe,PinkEven,6,1990,642205,1.00077457,642702.4326,1.27117742,816988.8201,1.5,1225483.23,1943105,0.613239985,3168588.23,1943105,0.613239985,3168588.23,2.32,4.996130149,3.933361245
PinkEven6.1992,PKe,PinkEven,6,1992,424475,1.012391155,429734.7354,1.27117742,546269.0923,1.5,819403.6385,566419,0.40872402,1385822.638,566419,0.40872402,1385822.638,2.32,4.938802533,3.933361245
PinkEven6.1994,PKe,PinkEven,6,1994,176225,1.147269356,202177.5422,1.27117742,257003.5265,1.5,385505.2898,117840,0.234113644,503345.2898,117840,0.234113644,503345.2898,2.32,4.358174456,3.933361245
PinkEven6.1996,PKe,PinkEven,6,1996,795970,1.050198867,835926.7924,1.27117742,1062611.263,1.5,1593916.895,499527,0.238614945,2093443.895,499527,0.238614945,2093443.895,2.32,4.76100304,3.933361245
PinkEven6.1998,PKe,PinkEven,6,1998,491715,1.004457847,493906.9902,1.27117742,627843.4136,1.5,941765.1204,577948,0.380300724,1519713.12,577948,0.380300724,1519713.12,2.32,4.977809686,3.933361245
PinkEven6.2000,PKe,PinkEven,6,2000,1536725,1.007222587,1547824.129,1.27117742,1967559.083,1.5,2951338.625,1550715,0.344446141,4502053.625,1550715,0.344446141,4502053.625,2.32,4.964146026,3.933361245
PinkEven6.2002,PKe,PinkEven,6,2002,515325,1.008015894,519455.7905,1.27117742,660320.4717,1.5,990480.7075,515049,0.34210484,1505529.708,515049,0.34210484,1505529.708,2.32,4.960239248,3.933361245
PinkEven6.2004,PKe,PinkEven,6,2004,610050,1.020445695,622522.8964,1.27117742,791337.0494,1.5,1187005.574,66882,0.05333971,1253887.574,66882,0.05333971,1253887.574,2.32,4.899819778,3.933361245
PinkEven6.2006,PKe,PinkEven,6,2006,249670,1.007577279,251561.8193,1.27117742,319779.7044,1.5,479669.5566,10180,0.020781891,489849.5566,10180,0.020781891,489849.5566,2.32,4.962398521,3.933361245
PinkEven6.2008,PKe,PinkEven,6,2008,164111,1.01490393,166556.8988,1.27117742,211723.369,1.5,317585.0534,1659,0.005196651,319244.0534,1659,0.005196651,319244.0534,2.32,4.926574676,3.933361245
PinkEven6.2010,PKe,PinkEven,6,2010,236925,1.012854305,239970.5062,1.27117742,305045.0889,1.5,457567.6334,21799,0.045474588,479366.6334,21799,0.045474588,479366.6334,2.32,4.936544157,3.933361245
PinkEven6.2012,PKe,PinkEven,6,2012,763097,1.009420803,770285.9866,1.27117742,979170.1532,1.5,1468755.23,2014,0.001369351,1470769.23,2014,0.001369351,1470769.23,2.32,4.953335601,3.933361245
PinkEven6.2014,PKe,PinkEven,6,2014,1557290,1.017762413,1584951.228,1.27117742,2014754.213,1.5,3022131.319,1117211,0.269900606,4139342.319,1117211,0.269900606,4139342.319,2.32,4.912737921,3.933361245
PinkEven6.2016,PKe,PinkEven,6,2016,990155,1.020861536,1010811.154,1.27117742,1284920.315,1.5,1927380.472,607512,0.23965987,2534892.472,607512,0.23965987,2534892.472,2.32,4.897823873,3.933361245
PinkEven7.1954,PKe,PinkEven,7,1954,252750,1.000170332,252793.0515,1.201192251,303653.0547,1.5,455479.582,319313,0.412127074,774792.582,319313,0.412127074,774792.582,2.285714286,4.999148483,4.162531014
PinkEven7.1956,PKe,PinkEven,7,1956,251850,1.001176476,252146.2954,1.201192251,302876.1762,1.5,454314.2643,953089,0.677196809,1407403.264,953089,0.677196809,1407403.264,2.285714286,4.994124534,4.162531014
PinkEven7.1958,PKe,PinkEven,7,1958,64275,1.039072212,66786.36642,1.201192251,80223.26584,1.5,120334.8988,142488,0.542144542,262822.8988,142488,0.542144542,262822.8988,2.285714286,4.811985098,4.162531014
PinkEven7.1960,PKe,PinkEven,7,1960,98175,1.009411866,99099.00993,1.201192251,119036.9628,1.5,178555.4443,196352,0.523734599,374907.4443,196352,0.523734599,374907.4443,2.285714286,4.953379457,4.162531014
PinkEven7.1962,PKe,PinkEven,7,1962,252200,1,252200,1.201192251,302940.6858,1.5,454411.0287,1275652,0.737344235,1730063.029,1275652,0.737344235,1730063.029,2.285714286,5,4.162531014
PinkEven7.1964,PKe,PinkEven,7,1964,281250,1,281250,1.201192251,337835.3207,1.5,506752.9811,695873,0.578627945,1202625.981,695873,0.578627945,1202625.981,2.285714286,5,4.162531014
PinkEven7.1966,PKe,PinkEven,7,1966,417950,1.001385632,418529.1249,1.201192251,502733.9418,1.5,754100.9127,1367216,0.644512846,2121316.913,1367216,0.644512846,2121316.913,2.285714286,4.993081426,4.162531014
PinkEven7.1968,PKe,PinkEven,7,1968,415250,1,415250,1.201192251,498795.0824,1.5,748192.6236,875915,0.539320786,1624107.624,875915,0.539320786,1624107.624,2.285714286,5,4.162531014
PinkEven7.1970,PKe,PinkEven,7,1970,229640,1,229640,1.201192251,275841.7886,1.5,413762.6829,906141,0.686520548,1319903.683,906141,0.686520548,1319903.683,2.285714286,5,4.162531014
PinkEven7.1972,PKe,PinkEven,7,1972,220000,1.002219439,220488.2767,1.201192251,264848.8094,1.5,397273.2142,1373454,0.775644034,1770727.214,1373454,0.775644034,1770727.214,2.285714286,4.988927378,4.162531014
PinkEven7.1974,PKe,PinkEven,7,1974,115875,1.010901626,117138.2259,1.201192251,140705.5293,1.5,211058.294,526145,0.713704082,737203.294,526145,0.713704082,737203.294,2.285714286,4.946079688,4.162531014
PinkEven7.1976,PKe,PinkEven,7,1976,174780,1.013328238,177109.5094,1.201192251,212742.5703,1.5,319113.8555,500088,0.610457602,819201.8555,500088,0.610457602,819201.8555,2.285714286,4.934235338,4.162531014
PinkEven7.1978,PKe,PinkEven,7,1978,184675,1.008172754,186184.3033,1.201192251,223643.1424,1.5,335464.7136,352157,0.512137696,687621.7136,352157,0.512137696,687621.7136,2.285714286,4.959467494,4.162531014
PinkEven7.1980,PKe,PinkEven,7,1980,169820,1.001966765,170153.996,1.201192251,204387.6615,1.5,306581.4923,467678,0.604032633,774259.4923,467678,0.604032633,774259.4923,2.285714286,4.990185479,4.162531014
PinkEven7.1982,PKe,PinkEven,7,1982,127115,1.002421733,127422.8385,1.201192251,153059.3263,1.5,229588.9895,177917,0.436599718,407505.9895,177917,0.436599718,407505.9895,2.285714286,4.98792059,4.162531014
PinkEven7.1984,PKe,PinkEven,7,1984,141285,1,141285,1.201192251,169710.4472,1.5,254565.6709,131544,0.340690767,386109.6709,131544,0.340690767,386109.6709,2.285714286,5,4.162531014
PinkEven7.1986,PKe,PinkEven,7,1986,159935,1.001966765,160249.5545,1.201192251,192490.5232,1.5,288735.7848,716912,0.712885775,1005647.785,716912,0.712885775,1005647.785,2.285714286,4.990185479,4.162531014
PinkEven7.1988,PKe,PinkEven,7,1988,228650,1,228650,1.201192251,274652.6083,1.5,411978.9124,421007,0.505419112,832985.9124,421007,0.505419112,832985.9124,2.285714286,5,4.162531014
PinkEven7.1990,PKe,PinkEven,7,1990,312547,1,312547,1.201192251,375429.0346,1.5,563143.5519,383364,0.405030049,946507.5519,383364,0.405030049,946507.5519,2.285714286,5,4.162531014
PinkEven7.1992,PKe,PinkEven,7,1992,223730,1.001994607,224176.2535,1.201192251,269278.7786,1.5,403918.168,64949,0.138523242,468867.168,64949,0.138523242,468867.168,2.285714286,4.990046816,4.162531014
PinkEven7.1994,PKe,PinkEven,7,1994,187525,1.115073249,209104.1111,1.201192251,251174.238,1.5,376761.357,12157,0.031258489,388918.357,12157,0.031258489,388918.357,2.285714286,4.484010358,4.162531014
PinkEven7.1996,PKe,PinkEven,7,1996,205900,1.081545516,222690.2217,1.201192251,267493.7688,1.5,401240.6531,20329,0.048222162,421569.6531,20329,0.048222162,421569.6531,2.285714286,4.623013944,4.162531014
PinkEven7.1998,PKe,PinkEven,7,1998,159250,1.002290782,159614.807,1.201192251,191728.0693,1.5,287592.104,7014,0.023808061,294606.104,7014,0.023808061,294606.104,2.285714286,4.98857227,4.162531014
PinkEven7.2000,PKe,PinkEven,7,2000,181970,1.022643504,186090.4384,1.201192251,223530.3926,1.5,335295.589,2425,0.007180492,337720.589,2425,0.007180492,337720.589,2.285714286,4.889289358,4.162531014
PinkEven7.2002,PKe,PinkEven,7,2002,335600,1.000681984,335828.8739,1.201192251,403395.0411,1.5,605092.5616,95436,0.136234274,700528.5616,95436,0.136234274,700528.5616,2.285714286,4.996592403,4.162531014
PinkEven7.2004,PKe,PinkEven,7,2004,230800,1.009766231,233054.0462,1.201192251,279942.7144,1.5,419914.0716,121931,0.225029268,541845.0716,121931,0.225029268,541845.0716,2.285714286,4.951641128,4.162531014
PinkEven7.2006,PKe,PinkEven,7,2006,38055,1.004325249,38219.59737,1.201192251,45909.08421,1.5,68863.62631,6322,0.084085221,75185.62631,6322,0.084085221,75185.62631,2.285714286,4.978466889,4.162531014
PinkEven7.2008,PKe,PinkEven,7,2008,57332,1.07442368,61598.85842,1.201192251,73992.07143,1.5,110988.1071,9,8.11E-05,110997.1071,9,8.11E-05,110997.1071,2.285714286,4.653657671,4.162531014
PinkEven7.2010,PKe,PinkEven,7,2010,58260,1,58260,1.201192251,69981.46057,1.5,104972.1908,0,0,104972.1908,0,0,104972.1908,2.285714286,5,4.162531014
PinkEven7.2012,PKe,PinkEven,7,2012,179681,1.027284677,184583.538,1.201192251,221720.3155,1.5,332580.4733,22890,0.064393534,355470.4733,22890,0.064393534,355470.4733,2.285714286,4.867200022,4.162531014
PinkEven7.2014,PKe,PinkEven,7,2014,171220,1.322910275,226508.6973,1.201192251,272080.4921,1.5,408120.7382,84505,0.171539961,492625.7382,84505,0.171539961,492625.7382,2.285714286,3.779545819,4.162531014
PinkEven7.2016,PKe,PinkEven,7,2016,61095,1.283570107,78419.7157,1.201192251,94197.15486,1.5,141295.7323,15374,0.098129995,156669.7323,15374,0.098129995,156669.7323,2.285714286,3.895385201,4.162531014
PinkEven8.1954,PKe,PinkEven,8,1954,259152,1,259152,1.102860151,285808.4139,1.5,428712.6209,852392,0.665357057,1281104.621,852392,0.665357057,1281104.621,2.142857143,5,4.53366639
PinkEven8.1956,PKe,PinkEven,8,1956,730900,1,730900,1.102860151,806080.4845,1.5,1209120.727,1033408,0.460822636,2242528.727,1033408,0.460822636,2242528.727,2.142857143,5,4.53366639
PinkEven8.1958,PKe,PinkEven,8,1958,278009,1,278009,1.102860151,306605.0478,1.5,459907.5717,804029,0.636130814,1263936.572,804029,0.636130814,1263936.572,2.142857143,5,4.53366639
PinkEven8.1960,PKe,PinkEven,8,1960,1562065,1,1562065,1.019306156,1592222.471,1.5,2388333.706,1489191,0.384057127,3877524.706,1489191,0.384057127,3877524.706,2.142857143,5,4.905297559
PinkEven8.1962,PKe,PinkEven,8,1962,3842288,1,3842288,1.019306156,3916467.812,1.5,5874701.718,12191595,0.67482535,18066296.72,12191595,0.67482535,18066296.72,2.142857143,5,4.905297559
PinkEven8.1964,PKe,PinkEven,8,1964,754050,1.008558651,760503.6507,1.019306156,775186.053,1.5,1162779.079,2852077,0.710380881,4014856.079,2852077,0.710380881,4014856.079,2.142857143,4.95756989,4.905297559
PinkEven8.1966,PKe,PinkEven,8,1966,917500,1.001858052,919204.763,1.019306156,936951.0738,1.5,1405426.611,2149832,0.604690751,3555258.611,2149832,0.604690751,3555258.611,2.142857143,4.990726968,4.905297559
PinkEven8.1968,PKe,PinkEven,8,1968,2036750,1.000616301,2038005.25,1.019306156,2077351.298,1.5,3116026.947,5452170,0.63632641,8568196.947,5452170,0.63632641,8568196.947,2.142857143,4.996920395,4.905297559
PinkEven8.1970,PKe,PinkEven,8,1970,678500,1.001292222,679376.7723,1.039917548,706495.8272,1.5,1059743.741,2052282,0.659468196,3112025.741,2052282,0.659468196,3112025.741,2.142857143,4.993547231,4.808073496
PinkEven8.1972,PKe,PinkEven,8,1972,1295700,1.000717489,1296629.65,1.039917548,1348387.926,1.5,2022581.89,1104756,0.353257639,3127337.89,1104756,0.353257639,3127337.89,2.142857143,4.996415128,4.808073496
PinkEven8.1974,PKe,PinkEven,8,1974,1384000,1,1384000,1.039917548,1439245.886,1.5,2158868.83,2874495,0.571088262,5033363.83,2874495,0.571088262,5033363.83,2.142857143,5,4.808073496
PinkEven8.1976,PKe,PinkEven,8,1976,1338250,1.000573909,1339018.033,1.039917548,1392468.35,1.5,2088702.525,1945316,0.48222783,4034018.525,1945316,0.48222783,4034018.525,2.142857143,4.997132103,4.808073496
PinkEven8.1978,PKe,PinkEven,8,1978,2272700,1.000717489,2274330.637,1.039917548,2365116.339,1.5,3547674.509,1781173,0.334251073,5328847.509,1781173,0.334251073,5328847.509,2.142857143,4.996415128,4.808073496
PinkEven8.1980,PKe,PinkEven,8,1980,1094000,1,1094000,1.444211034,1579966.871,1.5,2369950.307,909408,0.27731279,3279358.307,909408,0.27731279,3279358.307,2.142857143,5,3.462097908
PinkEven8.1982,PKe,PinkEven,8,1982,185420,1.071913884,198754.2723,1.444211034,287043.1131,1.5,430564.6697,40462,0.085901718,471026.6697,40462,0.085901718,471026.6697,2.142857143,4.664553819,3.462097908
PinkEven8.1984,PKe,PinkEven,8,1984,878300,1,878300,1.444211034,1268450.551,1.5,1902675.827,174604,0.084054155,2077279.827,174604,0.084054155,2077279.827,2.142857143,5,3.462097908
PinkEven8.1986,PKe,PinkEven,8,1986,3164780,1,3164780,1.444211034,4570610.196,1.5,6855915.294,3431948,0.333591913,10287863.29,3431948,0.333591913,10287863.29,2.142857143,5,3.462097908
PinkEven8.1988,PKe,PinkEven,8,1988,2152500,1,2152500,1.444211034,3108664.251,1.5,4662996.376,8713572,0.651405634,13376568.38,8713572,0.651405634,13376568.38,2.142857143,5,3.462097908
PinkEven8.1990,PKe,PinkEven,8,1990,2110350,1,2110350,1.301860267,2747380.814,1.5,4121071.221,3652546,0.469864401,7773617.221,3652546,0.469864401,7773617.221,2.142857143,5,3.840657963
PinkEven8.1992,PKe,PinkEven,8,1992,3380600,1,3380600,1.301860267,4401068.818,1.5,6601603.227,2710927,0.29110531,9312530.227,2710927,0.29110531,9312530.227,2.142857143,5,3.840657963
PinkEven8.1994,PKe,PinkEven,8,1994,349785,1.008904654,352899.7144,1.301860267,459426.1164,1.5,689139.1746,562902,0.449587451,1252041.175,562902,0.449587451,1252041.175,2.142857143,4.955869695,3.840657963
PinkEven8.1996,PKe,PinkEven,8,1996,1771750,1,1771750,1.301860267,2306570.928,1.5,3459856.391,396192,0.102745599,3856048.391,396192,0.102745599,3856048.391,2.142857143,5,3.840657963
PinkEven8.1998,PKe,PinkEven,8,1998,615600,1,615600,1.301860267,801425.1802,1.5,1202137.77,520534,0.302166674,1722671.77,520534,0.302166674,1722671.77,2.142857143,5,3.840657963
PinkEven8.2000,PKe,PinkEven,8,2000,1596100,1.002874464,1600687.931,1.043034931,1669573.425,1.5,2504360.138,67014,0.026061552,2571374.138,67014,0.026061552,2571374.138,2.142857143,4.985668877,4.79370331
PinkEven8.2002,PKe,PinkEven,8,2002,1990100,1.002874464,1995820.47,1.043034931,2081710.465,1.5,3122565.698,1033272,0.248631461,4155837.698,1033272,0.248631461,4155837.698,2.142857143,4.985668877,4.79370331
PinkEven8.2004,PKe,PinkEven,8,2004,732700,1.003631751,735360.9836,1.043034931,767007.1926,1.5,1150510.789,328438,0.222075303,1478948.789,328438,0.222075303,1478948.789,2.142857143,4.981906957,4.79370331
PinkEven8.2006,PKe,PinkEven,8,2006,238905,1.129647897,269878.5309,1.043034931,281492.7348,1.5,422239.1022,58138,0.121025752,480377.1022,58138,0.121025752,480377.1022,2.142857143,4.426157931,4.79370331
PinkEven8.2008,PKe,PinkEven,8,2008,317850,1.278183314,406270.5662,1.043034931,423754.3919,1.5,635631.5878,6026,0.009391302,641657.5878,6026,0.009391302,641657.5878,2.142857143,3.911801967,4.79370331
PinkEven8.2010,PKe,PinkEven,8,2010,202950,1.044054164,211890.7926,1.015288488,215130.2824,1.5,322695.4235,1362,0.004202959,324057.4235,1362,0.004202959,324057.4235,2.142857143,4.78902357,4.924708653
PinkEven8.2012,PKe,PinkEven,8,2012,69050,11.4108235,787917.3627,1.015288488,799963.4275,1.5,1199945.141,18441,0.015135596,1218386.141,18441,0.015135596,1218386.141,2.142857143,0.43818047,4.924708653
PinkEven8.2014,PKe,PinkEven,8,2014,75900,1.144592925,86874.60299,1.015288488,88202.78427,1.5,132304.1764,41497,0.23876133,173801.1764,41497,0.23876133,173801.1764,2.142857143,4.368365287,4.924708653
PinkEven8.2016,PKe,PinkEven,8,2016,2590,71.6629352,185607.0022,1.015288488,188444.6525,1.5,282666.9787,110099,0.280317049,392765.9787,110099,0.280317049,392765.9787,2.142857143,0.069771075,4.924708653
PinkEven9.1954,PKe,PinkEven,9,1954,5950,1.41574706,8423.695005,1.08423386,9133.255349,1.5,13699.88302,41794,0.753128052,55493.88302,41794,0.753128052,55493.88302,2.166666667,3.531704315,4.611551239
PinkEven9.1956,PKe,PinkEven,9,1956,51700,1.555870268,80438.49284,1.08423386,87214.13757,1.5,130821.2064,94153,0.418505755,224974.2064,94153,0.418505755,224974.2064,2.166666667,3.213635548,4.611551239
PinkEven9.1958,PKe,PinkEven,9,1958,22425,1.432017624,32112.99523,1.08423386,34817.99676,1.5,52226.99515,148577,0.739910577,200803.9951,148577,0.739910577,200803.9951,2.166666667,3.491577139,4.611551239
PinkEven9.1960,PKe,PinkEven,9,1960,5850,1.051636736,6152.074907,1.042263163,6412.081049,1.5,9618.121574,108216,0.918375752,117834.1216,108216,0.918375752,117834.1216,2.166666667,4.754493475,4.79725292
